,Latitude,Longitude
105956,40.7280276643,-73.8615044506
105957,40.7443383883,-73.913499409
105958,40.8480891073,-73.9171596988
105959,40.6553805754,-73.9509273901
105960,40.8700915793,-73.8359457951
105961,40.8408677083,-73.8493068877
105962,40.6871460831,-73.8123598783
105963,40.6688642424,-73.8549043974
105964,40.8717897402,-73.8603625477
105965,40.833732691,-73.8706764348
105966,40.7581216324,-73.9239168646
105967,40.5787940418,-73.9619129805
105968,40.6391830411,-74.0035455144
105969,40.686061071,-73.8767752258
105970,40.7218827096,-73.8552687864
105971,40.6334211708,-74.1042702215
105972,40.630256974,-73.9642361633
105973,40.6861248262,-73.925401631
105974,40.6665241624,-73.8453067074
105975,40.6292668738,-73.9782941558
105976,40.7404102472,-73.8646398833
105977,40.6059974324,-73.9151336074
105978,40.6984055896,-73.9074173609
105979,40.6556613597,-73.904261862
105980,40.7163925422,-73.7468798848
105981,40.8394188807,-73.9256670358
105982,40.7256234297,-73.8593844275
105983,40.758092598,-73.872436785
105984,40.7677898637,-73.8281399883
105985,40.6956785996,-73.8511063889
105986,40.624807978,-73.942487855
105987,40.636838908,-74.0056747856
105988,40.7447289151,-73.8521949152
105989,40.5863434807,-74.1524589804
105990,40.747502696,-73.8718435279
105991,40.8158207158,-73.8635833207
105992,40.6566503954,-73.8958376356
105993,40.5795605633,-73.9641553116
105994,40.8828698835,-73.8579596998
105995,40.6906361964,-73.8291862516
105996,40.6872565334,-73.8342393806
105997,40.6644227443,-73.8682219944
105998,40.6933522439,-73.8264963553
105999,40.8579430246,-73.9349622327
106000,40.8190884709,-73.9446430537
106001,40.6982866108,-73.9169599577
106002,40.6875667393,-73.8706678522
106003,40.6474666639,-74.0066594758
106004,40.6868997824,-73.8214434591
106005,40.7876416084,-73.8274892851
106006,40.8700614543,-73.8633852697
106007,40.6058004436,-73.7485848733
106008,40.6536309525,-73.9195527198
106009,40.6879527693,-73.8317027675
106010,40.6330821461,-73.9783793829
106011,40.6264907579,-74.0100329064
106012,40.7228615021,-73.9815611006
106013,40.6870900303,-73.9429209138
106014,40.6414444224,-73.9906891059
106015,40.741594876,-73.8708480624
106016,40.7494640948,-73.904661208
106017,40.750250177,-73.8794572129
106018,40.6905813413,-73.823752226
106019,40.6265158963,-73.9992542864
106020,40.7510193499,-73.7377757691
106021,40.8392652703,-73.8749627322
106022,40.6905525466,-73.9260277172
106023,40.6319261891,-73.9098117609
106024,40.6202693033,-73.966294737
106025,40.7722412897,-73.7973970099
106026,40.6791457046,-73.873074516
106027,40.6813721534,-73.7952862745
106028,40.8455737124,-73.9192772236
106029,40.8549933695,-73.8951727614
106030,40.7590462387,-73.8812749978
106031,40.703120237,-73.786884566
106032,40.8721576246,-73.9033499333
106033,40.6906361964,-73.8291862516
106034,40.8126028441,-73.9173700465
106035,40.655127824,-73.9340030651
106036,40.7306692127,-73.8905623308
106037,40.7545798672,-73.8587891092
106038,40.6970980096,-73.7943219864
106039,40.6302052027,-73.9763231844
106040,40.6305452493,-73.9997766327
106041,40.7598839511,-73.8620699097
106042,40.6787109934,-73.8937193136
106043,40.649610515,-73.9384194872
106044,40.7841455333,-73.8474636503
106045,40.7406703567,-73.8688290063
106046,40.7011631793,-73.8797262956
106047,40.6009536182,-74.0020310215
106048,40.6345937957,-73.9748011962
106049,40.750250177,-73.8794572129
106050,40.8377663303,-73.8673004166
106051,40.8486002447,-73.8653992567
106052,40.7871951919,-73.9517221974
106053,40.6199414751,-73.9425136609
106054,40.729910276,-73.870693913
106055,40.7387140568,-73.929073991
106056,40.7688875315,-73.8773548428
106057,40.7007785933,-73.8933234837
106058,40.6879527693,-73.8317027675
106059,40.8814123029,-73.8534496746
106060,40.7555881257,-73.8065290902
106061,40.6417951575,-73.9273753567
106062,40.8754006773,-73.8814794585
106063,40.6227635666,-74.0068407272
106064,40.7217565075,-73.9089325963
106065,40.6953887195,-73.7871617145
106066,40.6765379795,-73.8212729159
106067,40.7280276643,-73.8615044506
106068,40.823133644,-73.9164103306
106069,40.9045329427,-73.8508374628
106070,40.8773028719,-73.8989163826
106071,40.6718063506,-73.7596844168
106072,40.6770837232,-73.8123593479
106073,40.8327500539,-73.9011703296
106074,40.7656626186,-73.8801152199
106075,40.7423095223,-73.8903555558
106076,40.7219968146,-73.9040366945
106077,40.6904440629,-73.8329261055
106078,40.7551077964,-73.8236284199
106079,40.6943050605,-73.9185119531
106080,40.6794048096,-73.890145315
106081,40.6858992882,-73.9566163436
106082,40.7263992782,-73.8458027083
106083,40.889701789,-73.8628060114
106084,40.5887698623,-74.1624917754
106085,40.8362825023,-73.9113019078
106086,40.8821713919,-73.8982761215
106087,40.6658925278,-73.9437212532
106088,40.6308277473,-73.8992608898
106089,40.7466952039,-73.8328824795
106090,40.7682563826,-73.8749335932
106091,40.7047636429,-73.9054825466
106092,40.6143590787,-73.9244300971
106093,40.6590630585,-73.840710576
106094,40.6701646801,-73.8833401733
106095,40.6430175548,-73.9564640561
106096,40.6452673946,-73.9710855665
106097,40.8793794872,-73.8417377078
106098,40.8728276898,-73.87769104
106099,40.6418507657,-73.9090776845
106100,40.6622008269,-73.9166336257
106101,40.6109588837,-74.0656471294
106102,40.6162746888,-74.0367756912
106103,40.5898595841,-73.9447142616
106104,40.5916865425,-73.9877363487
106105,40.6930863701,-73.8681545245
106106,40.9021279539,-73.8441144494
106107,40.7635023301,-73.81902162
106108,40.7532844049,-73.8177752817
106109,40.6756242281,-73.982579993
106110,40.8200041604,-73.8616887797
106111,40.7444652321,-73.8586048425
106112,40.5816100842,-73.9615369684
106113,40.6742584686,-74.0064422423
106114,40.752911633,-73.7063959822
106115,40.8976436137,-73.8444649814
106116,40.739456225,-73.8976748638
106117,40.5760524346,-74.0944181087
106118,40.8824189111,-73.8617867637
106119,40.6906843137,-73.8520370596
106120,40.7390260632,-73.8686662493
106121,40.6906361964,-73.8291862516
106122,40.7406703567,-73.8688290063
106123,,
106124,40.5982130473,-73.9828414532
106125,40.7532332132,-73.8596221118
106126,40.6164040547,-73.9384068979
106127,40.8301952522,-73.8955406602
106128,40.6164630583,-74.0309226442
106129,40.7812921317,-73.9538279953
106130,40.7690007923,-73.9224134276
106131,40.8246651786,-73.8792212384
106132,40.6812048894,-73.8896303774
106133,40.7396811754,-73.8804542659
106134,40.6603620162,-73.7603708191
106135,40.6078977583,-73.993016737
106136,40.8970814528,-73.8576146383
106137,40.6953887195,-73.7871617145
106138,40.6794048096,-73.890145315
106139,40.5425930987,-74.1446271461
106140,40.5636625369,-74.139990335
106141,40.6798587018,-73.7916278616
106142,40.7342434204,-73.9582988129
106143,40.6411285892,-73.9886533023
106144,40.6292668738,-73.9782941558
106145,40.8471613662,-73.917117481
106146,40.5985618346,-73.9473465698
106147,40.8359802747,-73.8632456508
106148,40.7705397691,-73.8968653364
106149,40.7825301318,-73.8422748368
106150,40.8840609807,-73.8513426832
106151,40.6539950759,-73.9523916193
106152,40.69731686,-73.8897948393
106153,40.7007785933,-73.8933234837
106154,40.6762676018,-73.9242662129
106155,40.6404097738,-73.9024064597
106156,40.7368374148,-73.8725929482
106157,40.6809910409,-73.9888664507
106158,40.7389731651,-73.8976936485
106159,40.6740536641,-73.8519982492
106160,40.7549703769,-73.8639786455
106161,40.7697597871,-73.8717862566
106162,40.6725554822,-73.8231653852
106163,40.6036049382,-73.9560432018
106164,40.6516562605,-73.7320866084
106165,40.6858992882,-73.9566163436
106166,40.6411285892,-73.9886533023
106167,40.7599669362,-73.8937557059
106168,40.7501059461,-73.9041550061
106169,40.753005871,-73.8186819854
106170,40.6319635797,-73.91201661
106171,40.6148977073,-73.9254235994
106172,40.7058042931,-73.9093727739
106173,40.8666336385,-73.88646277
106174,40.7056423717,-73.9059754268
106175,40.7479271179,-73.8811360155
106176,40.8348451244,-73.8989881179
106177,40.6618805488,-73.9455664823
106178,40.5800759052,-74.1533482688
106179,40.6569077184,-73.9113962396
106180,40.6794048096,-73.890145315
106181,40.7088081772,-73.9523524714
106182,40.731980813,-73.9023336856
106183,40.8360923815,-73.8652149597
106184,40.6522363867,-73.7336880084
106185,40.7412455618,-73.856327375
106186,40.6702623453,-73.8934768322
106187,40.7129987131,-73.7525993159
106188,40.7594555608,-73.8254831111
106189,40.6950377971,-73.8044076516
106190,40.8495313349,-73.9189290375
106191,40.7475779865,-73.8806061109
106192,40.7476715284,-73.8808188764
106193,40.8737621394,-73.8507618562
106194,40.755211918,-73.8571779564
106195,40.7190098058,-73.8155529851
106196,40.6402033958,-73.9620869162
106197,40.8411317081,-73.8476040446
106198,40.6855429517,-73.8024127159
106199,40.7677426986,-73.9340214341
106200,40.7607574999,-73.8172314228
106201,40.7014503962,-73.8868775337
106202,40.5999867762,-73.9547059931
106203,40.6547736506,-73.9248960865
106204,40.7057381959,-73.9558892934
106205,40.6535989955,-73.9340298051
106206,40.7583701933,-73.8042469481
106207,40.8525335939,-73.8586679048
106208,40.7225195105,-73.9907282864
106209,40.7431308083,-73.9066117993
106210,40.7557282603,-73.8574439504
106211,40.8722077529,-73.8704786678
106212,40.7674422718,-73.8661228484
106213,40.6487257971,-73.9154107962
106214,40.8895730819,-73.8376482209
106215,40.6754460504,-74.0158084699
106216,40.7658602398,-73.8801148641
106217,40.7009720904,-73.8341872456
106218,,
106219,40.7126912463,-73.8851486713
106220,40.6453376898,-73.8972786786
106221,40.8280665008,-73.8968159175
106222,40.8490723724,-73.9220453268
106223,40.6351367251,-73.9053181479
106224,40.7843275149,-73.8439822051
106225,40.6432335732,-73.9618870083
106226,40.9055904607,-73.8999043771
106227,40.6412497515,-73.9434753949
106228,40.7397466704,-73.849676333
106229,40.7319047702,-73.8939411676
106230,40.6859298769,-73.8772946882
106231,40.7495387596,-73.8738390732
106232,40.8259542564,-73.8568165459
106233,40.6902480323,-73.7903044695
106234,40.6786575739,-73.9273965037
106235,40.763061959,-73.9879177763
106236,40.6830026409,-73.8113980412
106237,40.7611909227,-73.9249313128
106238,40.8694542205,-73.8538882126
106239,40.8745359538,-73.8761149716
106240,40.6672861983,-73.8787960934
106241,40.688091427,-73.8686295507
106242,40.8485144561,-73.8906973688
106243,40.6151414291,-74.0035010151
106244,40.6425249083,-73.9467785832
106245,40.6948567588,-73.7889376553
106246,40.767300337,-73.7447044528
106247,40.7063525943,-73.871244561
106248,40.6181055512,-74.0084071318
106249,40.818296619,-73.8865307861
106250,40.6592710813,-73.9229807698
106251,40.8319610612,-73.8877939269
106252,40.8600475937,-73.9061620301
106253,40.623804614,-73.9395348043
106254,40.6934284946,-73.8104525989
106255,40.6877602603,-73.9566620081
106256,40.6721552391,-73.8812386109
106257,40.8312571866,-73.9152907594
106258,40.6042108142,-73.9856525097
106259,40.7611607305,-73.9249313468
106260,40.8384745186,-73.8673459855
106261,40.7470543669,-73.8812133617
106262,40.7239604206,-73.8552101579
106263,40.7415068993,-73.859022513
106264,40.6209639804,-73.9399660373
106265,40.8413429023,-73.8474915231
106266,40.6433330331,-73.9638940395
106267,40.8334003625,-73.8656829652
106268,40.5879703216,-73.963160687
106269,40.7280276643,-73.8615044506
106270,40.6261156298,-73.9447959053
106271,40.6181055512,-74.0084071318
106272,40.7546576807,-73.864152536
106273,40.7398024172,-73.9269834486
106274,40.8702376602,-73.8924369639
106275,40.6804635802,-73.9613465538
106276,40.6004979925,-74.0012963879
106277,40.6042108142,-73.9856525097
106278,40.686061071,-73.8767752258
106279,40.6407977954,-73.9103871005
106280,40.7381175458,-73.873568409
106281,40.6109309583,-73.9984548964
106282,40.6545442929,-73.9267632147
106283,40.8875135952,-73.9059749786
106284,40.7553471087,-73.9986031434
106285,40.6105988473,-74.000543845
106286,40.6103088207,-73.9304565703
106287,40.682391137,-73.8766161541
106288,40.6139336046,-73.993772484
106289,40.5901600234,-74.1556109526
106290,40.8440920618,-73.8328727276
106291,40.7694829623,-73.8746388621
106292,40.6786575739,-73.9273965037
106293,40.6412497515,-73.9434753949
106294,40.8730265359,-73.9019782674
106295,40.8495313349,-73.9189290375
106296,40.6743534416,-73.8835671758
106297,40.8753388523,-73.8454609246
106298,40.820403036,-73.8222811443
106299,40.6411766601,-73.9070355462
106300,40.7697597871,-73.8717862566
106301,40.6808369649,-73.9192206505
106302,40.687747101,-73.8191623265
106303,40.8898169592,-73.8559592576
106304,40.7299194977,-73.8238430179
106305,40.725029744,-73.8655947228
106306,40.7395296256,-73.8559557811
106307,40.8399117519,-73.9238630801
106308,40.7270407023,-73.8996674587
106309,40.8746810631,-73.8482358733
106310,40.769257149,-73.9161422046
106311,40.5976120263,-73.9834537644
106312,40.6380849188,-74.0077682961
106313,40.6197181132,-73.9221114715
106314,40.7376849193,-73.7340212714
106315,40.8471613662,-73.917117481
106316,40.6752702412,-73.9831785346
106317,40.6143590787,-73.9244300971
106318,40.5972540267,-73.7699884902
106319,40.6931948161,-73.8187400626
106320,40.6795155394,-73.8911329977
106321,40.7468564497,-73.8144978501
106322,40.6197181132,-73.9221114715
106323,40.6926819145,-73.7670845571
106324,40.6067952823,-73.97842391
106325,40.6567549732,-73.9558820368
106326,40.7192033926,-73.7624319874
106327,40.8652339372,-73.8442117799
106328,40.7061132569,-73.9150025445
106329,40.6972848787,-73.794447631
106330,40.5987902887,-73.9898632263
106331,40.8525335939,-73.8586679048
106332,40.6927342515,-73.9394542645
106333,40.7603514931,-73.9300255752
106334,40.6964650847,-73.8399396317
106335,40.8489583862,-73.9199237314
106336,40.7476715284,-73.8808188764
106337,40.7469182111,-73.8601731588
106338,40.8471613662,-73.917117481
106339,40.7537747356,-73.8696514034
106340,40.7001865,-73.8941647375
106341,40.6428806349,-73.9294425074
106342,40.6300081052,-74.1414408747
106343,40.6107412212,-73.9555594861
106344,40.6266465389,-73.9364232815
106345,40.6797700706,-73.9382798715
106346,40.8535828629,-73.9322264925
106347,40.7825301318,-73.8422748368
106348,40.5496328858,-74.1951667169
106349,40.6845356836,-73.8517766755
106350,40.6242423518,-74.0806784324
106351,40.8745359538,-73.8761149716
106352,40.7427009483,-73.859088553
106353,40.6582592921,-73.9245425552
106354,40.6673965374,-73.9381255054
106355,40.6432335732,-73.9618870083
106356,40.6513604006,-73.7311580059
106357,40.8450280758,-73.8183914029
106358,40.6719814124,-73.802658374
106359,40.7047509641,-73.7885528706
106360,40.6852231287,-73.8735208664
106361,40.7104778367,-73.9865710685
106362,40.7063311018,-73.8239197792
106363,40.7473405247,-73.8598618967
106364,40.6889980218,-73.8577741219
106365,40.6820338959,-73.8687929144
106366,40.6732365804,-73.8252184362
106367,40.6596789707,-73.9213800014
106368,40.6017144268,-73.7490432019
106369,40.7891579285,-73.8437433744
106370,40.8225264778,-73.821650407
106371,40.8471613662,-73.917117481
106372,40.7682563826,-73.8749335932
106373,40.6882506719,-73.9861897226
106374,40.7470543669,-73.8812133617
106375,40.8898169592,-73.8559592576
106376,40.6918724168,-73.8434484945
106377,40.6605428881,-73.9435888024
106378,40.7049669661,-73.8961696995
106379,40.6923379682,-73.972695083
106380,40.6400161957,-73.9043960085
106381,40.7551990526,-73.8670678633
106382,40.6355729004,-73.9479514902
106383,40.6685765487,-73.9124008843
106384,40.6051010709,-73.9566184289
106385,40.682251104,-73.9913360024
106386,40.8714157758,-73.9024217635
106387,40.7104778367,-73.9865710685
106388,40.6290526549,-73.9395372549
106389,40.6249402216,-74.0062069286
106390,40.7457927287,-73.8934029811
106391,40.688091427,-73.8686295507
106392,40.7216038921,-73.8941595872
106393,40.7949470958,-73.8013006733
106394,40.6668113387,-73.8925955971
106395,40.8495313349,-73.9189290375
106396,40.6422987229,-73.9762648431
106397,40.7406703567,-73.8688290063
106398,40.7526055928,-73.8316404878
106399,40.817919483,-73.9101811111
106400,40.6877364809,-73.8752468794
106401,40.6405376284,-73.9691562802
106402,40.6547736506,-73.9248960865
106403,40.5903612339,-73.9928133406
106404,40.7594555608,-73.8254831111
106405,40.738570653,-73.9052397279
106406,40.7163884099,-73.7603389347
106407,40.8417433092,-73.8672057441
106408,40.8309740229,-73.8680511286
106409,40.6105988473,-74.000543845
106410,40.7517759682,-73.8960606482
106411,40.6345937957,-73.9748011962
106412,40.6212944625,-73.9860666927
106413,40.6421713497,-73.8925235553
106414,40.7099081597,-73.9099370987
106415,40.6685028576,-73.8352124092
106416,40.6619514397,-73.9445752156
106417,40.6432335732,-73.9618870083
106418,40.6266107772,-73.9150533589
106419,40.6806241718,-73.9575175211
106420,40.7594555608,-73.8254831111
106421,40.8495313349,-73.9189290375
106422,40.6600733263,-73.8960449442
106423,40.6553366896,-73.9394701848
106424,40.6449186998,-74.0883464068
106425,40.7468265552,-73.8734833103
106426,40.5487352923,-74.1951892833
106427,40.8468571138,-73.9103263729
106428,40.760084168,-73.8871497531
106429,40.7500677709,-73.9833834157
106430,40.8492342047,-73.9218897117
106431,40.8303310517,-73.8538079046
106432,40.8737181963,-73.8507402596
106433,40.6324802848,-73.9969448229
106434,40.686061071,-73.8767752258
106435,40.6733148111,-73.8772241672
106436,40.6438979298,-73.9872438943
106437,40.6902757447,-73.8634651609
106438,40.7056261039,-73.7883120481
106439,40.6718052297,-73.8173021451
106440,40.6985226089,-73.9338158531
106441,40.7293108964,-73.8650196253
106442,40.6444774142,-74.0092572656
106443,40.8391236139,-73.8637885171
106444,40.750370793,-73.8599132691
106445,40.8745359538,-73.8761149716
106446,40.7603514931,-73.9300255752
106447,40.730683195,-73.8189556044
106448,40.8790051928,-73.8646759445
106449,40.6324802848,-73.9969448229
106450,40.6782989221,-73.9747089713
106451,40.691184443,-73.8381925893
106452,40.683606683,-73.8550922597
106453,40.7553155702,-73.8303883769
106454,40.6157709566,-74.0324243166
106455,40.7088081772,-73.9523524714
106456,40.8444423423,-73.9184942968
106457,40.617035065,-73.991362477
106458,40.7015442547,-73.7435857757
106459,40.6419552595,-73.9495896236
106460,40.691188806,-73.921101247
106461,40.5797362671,-73.9563289078
106462,40.643477931,-73.9868295839
106463,40.6230569982,-74.0271649035
106464,40.6806241718,-73.9575175211
106465,40.7103750036,-73.8749375908
106466,40.6618423477,-73.9460458973
106467,40.6871970325,-73.948653981
106468,40.742975912,-73.8687955969
106469,40.7540961719,-73.831763049
106470,40.8720972565,-73.9033681
106471,40.6405376284,-73.9691562802
106472,40.8482253927,-73.8841809159
106473,40.7588959487,-73.8668258584
106474,40.636215535,-73.9487400472
106475,40.6842791429,-73.7819834578
106476,40.6963537748,-73.8408234328
106477,40.856575553,-73.9061705437
106478,40.8278298706,-73.90575218
106479,40.6422987229,-73.9762648431
106480,40.6341784459,-73.9117831044
106481,40.6209639804,-73.9399660373
106482,40.7189022811,-73.9984379634
106483,40.6801788027,-73.8715582884
106484,40.6282354112,-73.9266011481
106485,40.8638697024,-73.856832526
106486,40.8486551401,-73.9142565396
106487,40.7059669721,-73.9068586293
106488,40.6218389209,-74.0831178395
106489,40.8442879281,-73.9066902599
106490,40.7000065945,-73.8271750839
106491,40.6237822953,-74.1664963602
106492,40.6900379905,-73.8643454916
106493,40.6166987834,-73.9799911598
106494,40.6930548832,-73.8670294897
106495,40.5968240595,-74.1656765541
106496,40.7104000539,-73.768750412
106497,40.623064555,-74.0390488784
106498,40.8445630966,-73.9184760774
106499,40.662659658,-73.9296342478
106500,40.7580717277,-73.9153332982
106501,40.603355321,-74.0016853764
106502,40.7590896524,-73.834194175
106503,40.7008913875,-73.924941508
106504,40.7376891087,-73.7982598596
106505,40.7517749124,-73.982762198
106506,40.8333849209,-73.9282900839
106507,40.6261957129,-74.0202890771
106508,40.7518518612,-73.8808944104
106509,40.6012318947,-73.7662260106
106510,40.6846063536,-73.7896695917
106511,40.6797700706,-73.9382798715
106512,40.6479101301,-73.8862259605
106513,40.7032989811,-73.8911302242
106514,40.8737127304,-73.8507583513
106515,40.5611547725,-74.1026746598
106516,40.686061071,-73.8767752258
106517,40.8965514714,-73.8530292639
106518,40.7356884931,-73.89859718
106519,40.6933664485,-73.8286491602
106520,40.6909277337,-73.8601247015
106521,40.743756793,-73.8827926884
106522,40.8676460996,-73.8543911312
106523,40.624239418,-73.9612242135
106524,40.8987285471,-73.8694648024
106525,40.700930618,-73.8915235944
106526,40.6281628757,-73.9648064916
106527,40.6302667172,-73.9077712807
106528,40.8127862198,-73.8820605981
106529,40.6424465981,-73.9496396992
106530,40.6923379682,-73.972695083
106531,40.8384628551,-73.8691493758
106532,40.6941933885,-73.8348027237
106533,40.7118127116,-73.9500381778
106534,40.5991310761,-73.9981670891
106535,40.8127152128,-73.887920301
106536,40.8653543977,-73.8949322728
106537,40.7280276643,-73.8615044506
106538,40.7413154142,-73.857319615
106539,40.6914997221,-73.830312717
106540,40.8745359538,-73.8761149716
106541,40.7550079405,-73.926371225
106542,40.7738138942,-73.8471334911
106543,40.6419774386,-73.8935652268
106544,40.7682563826,-73.8749335932
106545,40.6356958702,-73.9226008426
106546,40.7462505464,-73.8551725409
106547,40.5920352152,-73.9885428238
106548,40.6992841209,-73.9359573072
106549,40.7814472445,-73.8432162279
106550,40.6705458854,-73.9457180241
106551,40.750370793,-73.8599132691
106552,40.559307567,-74.1435908682
106553,40.7256860723,-73.946906993
106554,40.701855956,-73.826766355
106555,40.7623647775,-73.8761936582
106556,40.8153287655,-73.9260624384
106557,40.7197462893,-73.8060703608
106558,40.6854896128,-73.8737403069
106559,40.8442418938,-73.8632756524
106560,40.715110767,-73.89829301
106561,40.7442466941,-73.8640294104
106562,40.636907205,-74.0103155098
106563,40.6686180606,-73.8351580532
106564,40.6283938287,-74.0787272478
106565,40.6473706054,-74.0065045111
106566,40.8469150014,-73.8974481187
106567,40.6990602112,-73.9126781939
106568,40.8456737043,-73.8602113515
106569,40.6432645006,-73.9333661894
106570,40.6412366375,-73.9769858762
106571,40.6619514397,-73.9445752156
106572,40.7350962187,-73.8554565869
106573,40.7528317873,-73.8286802744
106574,40.6244569016,-74.0096435447
106575,40.7280249152,-73.8615008484
106576,40.6243409825,-73.9612457687
106577,40.7027032607,-73.7501489607
106578,40.5790173049,-73.9648431877
106579,40.7438861116,-73.8831028203
106580,40.8287543158,-73.9018339093
106581,,
106582,40.5934791644,-73.963251266
106583,40.8700367264,-73.8633636264
106584,40.8588094292,-73.8961934254
106585,40.687747101,-73.8191623265
106586,40.855693846,-73.9053656657
106587,40.6512357183,-73.7294899336
106588,40.7112186637,-73.8163356354
106589,40.7697772882,-73.8727176634
106590,40.817919483,-73.9101811111
106591,40.676352917,-73.8578371406
106592,40.8189592118,-73.8646679838
106593,40.7334828281,-73.9574910377
106594,40.843241493,-73.8554348463
106595,40.8160321188,-73.8636334657
106596,40.7003349226,-73.8914380084
106597,40.6825487004,-73.8141250955
106598,40.6905813413,-73.823752226
106599,40.6271605845,-73.9911594257
106600,40.8442418938,-73.8632756524
106601,40.8160321188,-73.8636334657
106602,40.8120796743,-73.9536296228
106603,40.8279810205,-73.8693542718
106604,40.6266465389,-73.9364232815
106605,40.682251104,-73.9913360024
106606,40.7112454978,-73.8521248796
106607,40.7662518451,-73.9943719483
106608,40.6392705783,-73.9733185272
106609,40.5901311034,-73.9758549235
106610,40.6450849469,-74.0224028589
106611,40.6618423477,-73.9460458973
106612,40.6856292244,-73.7983488542
106613,40.6896304839,-73.9405424563
106614,40.6904469577,-73.840776233
106615,40.6432335732,-73.9618870083
106616,40.7531430158,-73.938273248
106617,40.7287953097,-73.8943213499
106618,40.8809671719,-73.8406526625
106619,40.7825301318,-73.8422748368
106620,40.7235388063,-73.7283233796
106621,40.7562042353,-73.8883185847
106622,40.660279484,-73.9982266821
106623,40.785038618,-73.8568359246
106624,40.6501566822,-73.9436876781
106625,40.8195757707,-73.8953550054
106626,40.7442000078,-73.8640078526
106627,40.6432335732,-73.9618870083
106628,40.5854938302,-73.9841228165
106629,40.6147054346,-73.9574910373
106630,40.6512357183,-73.7294899336
106631,40.6718846885,-73.9761389566
106632,40.8195757707,-73.8953550054
106633,40.6058966213,-74.0095076131
106634,40.6603264416,-73.7698322871
106635,40.7197627937,-73.9467132979
106636,40.835850199,-73.909520872
106637,40.622107765,-73.9998955349
106638,40.7594555608,-73.8254831111
106639,40.6438867959,-73.9859178382
106640,40.6579090222,-73.9261792481
106641,40.8883714888,-73.863542942
106642,40.8792870292,-73.8464389655
106643,40.7497277851,-73.8181423165
106644,40.7350962187,-73.8554565869
106645,40.5892384508,-73.9905991722
106646,40.706360911,-73.9052566604
106647,40.7456035656,-73.906287139
106648,40.6680566498,-73.9356123992
106649,40.6250858577,-73.9988868572
106650,40.6854177326,-73.8180220402
106651,40.8346784606,-73.8472827468
106652,40.6958361747,-73.8457075075
106653,40.6381055062,-73.9806188879
106654,40.7525556078,-73.9494734442
106655,40.6824838518,-73.9857366233
106656,40.7163884099,-73.7603389347
106657,40.7909983198,-73.9433410331
106658,40.8514049109,-73.8650357292
106659,40.7477284053,-73.8605792799
106660,40.7346011278,-73.9534562166
106661,40.6205106021,-73.9251039404
106662,40.7280249152,-73.8615008484
106663,40.6867324621,-73.8683654034
106664,40.61200785,-73.9675955197
106665,40.6389709299,-73.9118920697
106666,40.6802408727,-73.9602290139
106667,40.6482902875,-73.9989981834
106668,40.7715269869,-73.9088320439
106669,40.6765379795,-73.8212729159
106670,40.7693407873,-73.872639073
106671,40.758731179,-73.8991721287
106672,40.8983402034,-73.8567582783
106673,40.6866890625,-73.8272492637
106674,40.8707077067,-73.9057998781
106675,40.595571004,-73.9956178122
106676,40.7573666538,-73.9324435058
106677,40.828795205,-73.9047715717
106678,40.8315558025,-73.8859733631
106679,40.7280249152,-73.8615008484
106680,40.7009720904,-73.8341872456
106681,40.7469007609,-73.9422200508
106682,40.8456299467,-73.8603415601
106683,40.6473706054,-74.0065045111
106684,40.7141972137,-73.9886588997
106685,40.6856537818,-73.941461844
106686,40.7299102952,-73.7298633136
106687,40.6600733263,-73.8960449442
106688,40.7472410154,-73.9420320871
106689,40.792240245,-73.9522891478
106690,40.8711990093,-73.9024980122
106691,40.7551342047,-73.8302444609
106692,40.7057294142,-73.8687102082
106693,40.7610917204,-73.7895183092
106694,40.6830026409,-73.8113980412
106695,40.6429260826,-73.8895387493
106696,40.6816568481,-73.980155548
106697,40.6411015046,-74.0067236993
106698,40.6775737832,-73.9484847333
106699,40.6146113305,-73.9903290629
106700,40.6959840774,-73.7527057277
106701,40.6961386298,-73.8545457224
106702,40.7290549558,-73.8931230731
106703,40.6703818846,-73.8112426717
106704,40.6971462137,-73.9046350464
106705,40.5851628582,-73.8189288717
106706,40.6271605845,-73.9911594257
106707,40.6577730518,-73.9088145038
106708,40.8702376602,-73.8924369639
106709,40.6990904437,-73.9560740119
106710,40.8863680461,-73.8343215719
106711,40.698231771,-73.8907417994
106712,40.8707077067,-73.9057998781
106713,40.7211972615,-73.7475037919
106714,40.8726692165,-73.91153902
106715,40.8486387269,-73.8477820295
106716,40.8793426883,-73.8599886825
106717,40.6352258774,-74.07833538
106718,40.6385132401,-74.005422709
106719,40.8876328591,-73.9041484102
106720,,
106721,40.781417082,-73.8432379641
106722,40.8489583862,-73.9199237314
106723,40.8468571138,-73.9103263729
106724,40.6597689012,-73.9562981397
106725,40.7852083288,-73.9810743958
106726,40.6242423518,-74.0806784324
106727,40.6289807469,-74.0249985407
106728,40.8492753508,-73.9218535179
106729,40.6322543477,-73.9117820451
106730,40.7715216893,-73.9163198694
106731,40.6237516091,-73.9241997203
106732,40.6556306115,-73.9258033436
106733,40.6480985842,-73.9172566593
106734,40.6972972298,-73.8547884238
106735,40.6079007137,-74.0005906422
106736,40.6682603191,-73.9539206596
106737,40.7287815562,-73.8942888996
106738,40.6990602112,-73.9126781939
106739,40.6764828268,-73.9304055926
106740,40.7585278702,-73.9160365948
106741,40.6357637062,-74.0221331091
106742,40.6973860461,-73.974658455
106743,40.6705458854,-73.9457180241
